Index,Title,Rating,Votes,Runtimes,Budget,World_Gross,Country,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Fantasy,Family,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Short,Thriller,War,Western
12227,Scorpio,6.5,2552,114,,,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12228,La fleur du mal,6.5,2549,104,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12229,The Lost World: Jurassic Park,6.5,254659,129,"$73,000,000 ","$618,638,999 (worldwide)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12230,The Expendables,6.5,253830,113,"$80,000,000 ","$274,470,394 (Worldwide) (21 October 2010)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12231,Incognito,6.5,2532,108,,,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12232,Wong Fei Hung VI: Sai Wik Hung See,6.5,2531,,"$12,000,000 ",,Hong Kong,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12233,Made in U.S.A,6.5,2522,90,"$50,000 ",,France,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12234,Di Renjie: Shen du long wang,6.5,2513,134,,"$98,774,891 (worldwide)",China,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12235,Geoul sokeuro,6.5,2513,,,,South Korea,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12236,For Love of the Game,6.5,25067,137,"$80,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12237,Unknown,6.5,25024,85,"$3,700,000 ",,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12238,Made in Heaven,6.5,2502,,,,USA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12239,The Bellboy,6.5,2497,72,"$900,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,La mujer sin cabeza,6.5,2492,87,,,Argentina,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12241,Sleuth,6.5,24841,88,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12242,Midnight Madness,6.5,2456,,,,USA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12243,The Guitar,6.5,2454,95,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12244,Godspell: A Musical Based on the Gospel According to St. Matthew,6.5,2441,103,"$1,300,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12245,Vampire Circus,6.5,2439,87,,,UK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12246,Sykt lykkelig,6.5,2436,,,,Norway,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12247,Twilight Zone: The Movie,6.5,24342,101,"$10,000,000 ",,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12248,The Abominable Snowman,6.5,2429,91,,,UK,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12249,Sex and the Single Girl,6.5,2412,114,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12250,Against the Sun,6.5,2398,100,,,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12251,Stolen Summer,6.5,2390,91,"$1,500,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12252,Abbott and Costello Go to Mars,6.5,2388,77,"$754,000 ",,USA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12253,Under Suspicion,6.5,2385,99,,,UK,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12254,Dear Mr. Gacy,6.5,2378,103,,,Canada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12255,Xia ri fu xing,6.5,2377,105,,,Hong Kong,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,One Small Hitch,6.5,2368,105,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12257,My Life So Far,6.5,2364,98,,,UK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12258,Le petit baigneur,6.5,2357,96,,,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,Me Myself I,6.5,2348,104,,,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12260,Leaves of Grass,6.5,23440,105,"$9,000,000 ",,USA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12261,Walker,6.5,2340,94,"$5,800,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12262,Powder,6.5,23385,111,"$9,500,000 ",,USA,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
12263,Ils,6.5,23250,,,,France,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12264,Ice Castles,6.5,2323,108,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12265,Tim,6.5,2322,109,,,Australia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12266,The Quiller Memorandum,6.5,2321,104,,,UK,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12267,The Fighting Seabees,6.5,2319,100,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12268,Baadshah,6.5,2309,164,,"INR 384,000,000 (Worldwide) (11 April 2013)",India,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12269,Poison,6.5,2307,85,"$250,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12270,When Strangers Appear,6.5,2306,98,,,Australia,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12271,Kill Your Darlings,6.5,22982,104,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12272,Yi dai zong shi,6.5,22973,130,,"$64,076,736 (worldwide)",Hong Kong,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12273,La teta y la luna,6.5,2292,90,,,Spain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12274,?loge de l'amour,6.5,2289,97,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12275,Kray,6.5,2271,124,"$11,000,000 ",,Russia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12276,Made for Each Other,6.5,2263,92,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12277,Operation Delta Force 3: Clear Target,6.5,2254,94,"$3,000,000 ",,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12278,Entre las piernas,6.5,2253,,,,Spain,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
12279,Frankenstein,6.5,2251,16,,,USA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
12280,A Civil Action,6.5,22489,115,"$60,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12281,Leviathan,6.5,2247,87,,,France,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12282,The Yellow Rolls-Royce,6.5,2242,122,,,UK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12283,Muppets Most Wanted,6.5,22370,119,"$50,000,000 ","$80,383,113 (worldwide)",USA,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12284,5 Card Stud,6.5,2235,103,,,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12285,Cake,6.5,22320,102,"$7,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12286,Shifty,6.5,2230,85,,,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12287,Gedo senki,6.5,22286,115,,,Japan,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12288,West Is West,6.5,2218,,,,UK,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12289,Deterrence,6.5,2204,104,"$800,000 ",,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12290,Full Tilt Boogie,6.5,2192,97,,,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,Repm?nad eller Hur man g?r pojkar av m?n,6.5,2189,85,,,Sweden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12292,*batteries not included,6.5,21858,106,,"$65,088,797 (worldwide)",USA,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12293,Para?sos Artificiais,6.5,2184,96,,,Brazil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12294,Riding in Cars with Boys,6.5,21793,132,"$48,000,000 ","$35,743,308 (Worldwide)",USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12295,Nell,6.5,21745,112,,"$106,683,817 (worldwide)",USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12296,Aliens of the Deep,6.5,2171,100,,,USA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12297,The Mask of Fu Manchu,6.5,2170,68,"$327,627 ",,USA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12298,Beyond Borders,6.5,21622,127,"$35,000,000 ",,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12299,Batman: The Movie,6.5,21566,105,"$1,377,800 ",,USA,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12300,Le serpent,6.5,2153,,,,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12301,1492: Conquest of Paradise,6.5,21514,154,"$40,000,000 ",,France,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12302,What the Bleep!?: Down the Rabbit Hole,6.5,2147,,,,USA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12303,Hammett,6.5,2145,97,,,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12304,Hours,6.5,21213,97,"$4,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12305,Camille Claudel 1915,6.5,2110,95,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12306,Make Mine Music,6.5,2103,75,,,USA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12307,Crazy/Beautiful,6.5,20885,99,"$14,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12308,Dukhless,6.5,2085,100,,,Russia,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12309,Gone in Sixty Seconds,6.5,207898,118,"$90,000,000 ","$237,202,299 (worldwide)",USA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12310,Die Wolke,6.5,2077,,,,Germany,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
12311,Ned Kelly,6.5,20754,110,,,Australia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12312,A Midsummer Night's Dream,6.5,20709,116,"$11,000,000 ",,Italy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12313,Back to School,6.5,20554,96,"$11,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12314,Till Human Voices Wake Us,6.5,2035,101,,,Australia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12315,The FBI Story,6.5,2026,149,,,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12316,Stretch,6.5,20092,94,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12317,The Man with Rain in His Shoes,6.5,2005,91,,,Spain,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12318,Vuosaari,6.5,1985,123,,,Finland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12319,The Fighting Kentuckian,6.5,1972,100,,,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12320,Una pistola en cada mano,6.5,1969,95,,,Spain,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12321,Bullet Boy,6.5,1959,89,,,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12322,Hawaii,6.5,1959,189,"$15,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12323,The Sea Chase,6.5,1956,117,,,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12324,Eskimo Limon,6.5,1944,95,,,Israel,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12325,The Boys Next Door,6.5,1938,91,"$5,000,000 ",,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12326,The Living End,6.5,1932,92,"$22,769 ",,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12327,Ira & Abby,6.5,1919,104,"$3,500,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12328,How I Live Now,6.5,19182,101,,,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12329,Hell and Back Again,6.5,1911,88,,"$40,949 (worldwide)",USA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12330,But I'm a Cheerleader,6.5,19065,85,"$1,200,000 ","$2,595,216 (Worldwide)",USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12331,The Detective,6.5,1901,114,,,USA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12332,Relative Values,6.5,1892,87,,,UK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12333,The Invisible Man Returns,6.5,1891,81,,,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
12334,Solace,6.5,1890,101,,,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12335,Sightseers,6.5,18762,88,,,UK,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12336,Fast Food Fast Women,6.5,1876,95,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12337,Casa de los babys,6.5,1875,95,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12338,Joan of Arc,6.5,1874,145,"$4,600,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12339,The Monolith Monsters,6.5,1863,77,,,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12340,Quand j'?tais chanteur,6.5,1853,,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12341,The Village,6.5,185286,108,"$60,000,000 ","$256,697,520 (Worldwide)",USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
12342,Top Five,6.5,18504,102,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12343,Finder's Fee,6.5,1850,100,,,Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12344,House of Dark Shadows,6.5,1843,97,"$750,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
12345,Girl Model,6.5,1837,78,,,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12346,Once Upon a Honeymoon,6.5,1829,117,,,USA,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
12347,Olympus Has Fallen,6.5,182484,119,"$70,000,000 ","$161,025,640 (Worldwide)",USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12348,The Brink's Job,6.5,1813,104,,,USA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12349,Handsome Harry,6.5,1809,94,"$1,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12350,Le tatou?,6.5,1804,90,,,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12351,Sorte kugler,6.5,1800,80,,,Denmark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12352,Home Alone 2: Lost in New York,6.5,179838,120,"$18,000,000 ","$358,991,681 (Worldwide)",USA,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12353,Agnes Browne,6.5,1796,92,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12354,The Opposite of Sex,6.5,17940,105,"$5,000,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12355,Voyage of the Damned,6.5,1790,155,,,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12356,Doctor X,6.5,1782,76,,,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
12357,"Me, Myself & Irene",6.5,176999,116,"$51,000,000 ","$149,270,999 (worldwide)",USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12358,"Die, Mommie, Die!",6.5,1763,90,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12359,Place Vend?me,6.5,1761,117,,,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12360,Vidocq,6.5,17566,98,,,France,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
12361,Under Suspicion,6.5,17548,110,"$25,000,000 ",,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12362,Tempest,6.5,1748,,"$13,000,000 ",,USA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12363,Man to Man,6.5,1741,122,,,France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12364,Stop-Loss,6.5,17385,112,"$25,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12365,Kim Novak badade aldrig i Genesarets sj?,6.5,1738,95,,,Sweden,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12366,Christmas Cottage,6.5,1737,103,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12367,The Man from Snowy River II,6.5,1736,110,,,Australia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12368,National Treasure: Book of Secrets,6.5,172801,124,"$130,000,000 ","$457,364,600 (worldwide)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12369,Conversations with God,6.5,1724,109,,,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12370,The Lone Ranger,6.5,170668,149,"$215,000,000 ","$260,502,115 (Worldwide) (9 November 2013)",USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12371,The Cheat,6.5,1704,59,"$17,311 ","$137,365 (Worldwide)",USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12372,Don't Lose Your Head,6.5,1704,90,,,UK,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,God's Faithful Servant: Barla,6.5,1700,,,,Turkey,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12374,Lonely Hearts,6.5,16986,108,"$18,000,000 ","$2,517,423 (Worldwide)",Germany,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12375,Freebie and the Bean,6.5,1693,113,,,USA,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12376,Hold-Up,6.5,1692,114,,,France,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,Little Boy Blue,6.5,1691,99,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12378,Big Trouble,6.5,16871,85,"$40,000,000 ",,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12379,Bad Boys II,6.5,168422,147,"$130,000,000 ","$273,339,556 (worldwide)",USA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12380,Killing Zoe,6.5,16839,96,"$1,500,000 ",,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12381,Abbott and Costello Meet Captain Kidd,6.5,1673,70,"$450,000 ",,USA,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12382,The Retrieval,6.5,1666,92,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12383,Kocan Kadar Konus,6.5,1663,108,,,Turkey,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12384,The Kiss of the Vampire,6.5,1657,88,,,UK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12385,The Good Life,6.5,1657,,"$3,500,000 ",,Canada,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12386,Chicago Cab,6.5,1656,,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12387,Maria's Lovers,6.5,1656,109,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12388,Messiah of Evil,6.5,1652,90,,,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12389,The Left Hand of God,6.5,1652,87,"$1,785,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12390,The Swan,6.5,1645,104,,,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12391,Elsa & Fred,6.5,1642,97,"$10,000,000 ",,USA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12392,9 to 5: Days in Porn,6.5,1641,,,,Germany,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12393,$,6.5,1639,121,,,USA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12394,Down in the Valley,6.5,16382,108,"$8,000,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12395,La tarantola dal ventre nero,6.5,1630,89,,,Italy,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12396,The Buccaneer,6.5,1619,119,"$5,000,000 ",,USA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12397,Hvidsten gruppen,6.5,1615,122,,,Denmark,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12398,Get Smart,6.5,161360,110,"$80,000,000 ","$230,685,453 (Worldwide) (6 November 2008)",USA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12399,When a Man Loves a Woman,6.5,16124,126,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12400,Ciao,6.5,1606,87,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12401,Dark Star,6.5,15959,83,"$60,000 ",,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12402,Starting Over,6.5,1594,105,,,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12403,Fireproof,6.5,15908,,"$500,000 ","$33,473,297 (Worldwide)",USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12404,Gekij?-ban Naruto: Daik?fun! Mikazukijima no animaru panikku dattebayo!,6.5,1589,,,,Japan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12405,The Gymnast,6.5,1587,96,"$250,000 ",,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12406,Tarzan and the Mermaids,6.5,1586,68,"$1,000,000 ",,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12407,Assassin(s),6.5,1585,128,,,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12408,You Kill Me,6.5,15846,93,"$4,000,000 ",,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12409,"Ni pour, ni contre (bien au contraire)",6.5,1584,111,"$10,000,000 ",,France,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12410,Videocracy,6.5,1579,85,,,Sweden,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12411,Fame,6.5,15694,134,,,USA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12412,Who Is Killing the Great Chefs of Europe?,6.5,1564,112,,,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12413,Li xiao long,6.5,1563,,"$7,300,000 ",,Hong Kong,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12414,tom thumb,6.5,1562,98,,,UK,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
12415,Celal Tan ve Ailesinin Asiri Acikli Hikayesi,6.5,1559,99,,,Turkey,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12416,The Great Rock 'n' Roll Swindle,6.5,1557,,,,UK,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12417,Toy Soldiers,6.5,15559,111,,,USA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12418,Kiler?w 2-?ch,6.5,1555,127,,,Poland,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,Brothers of the Head,6.5,1553,93,,,UK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12420,Bossa Nova,6.5,1549,95,,,Brazil,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
